28	1461	1687	955	1623	
1069	606	648	1691	507	
349	1342	288	1499	211	
1661	1254	1559	1550	1241	
1191	1294	583	1132	1274	
21	1642	782	1516	123	
1328	1310	487	1825	1279	
976	1109	1088	58	583	
1083	844	540	962	1935	
1909	1407	1057	84	1743	
1982	998	619	971	377	
518	781	1022	145	1155	
1397	934	1751	205	344	
285	1559	750	1405	443	
427	512	1613	825	419	
1936	1106	1990	340	538	
957	339	115	1057	1573	
1036	1420	293	1782	1827	
5	649	177	345	1290	
569	1897	725	1736	1018	
145	798	1604	1178	1770	
846	1059	919	770	999	
1437	1041	1024	623	988	
1110	865	1433	471	1647	
302	1003	389	65	587	
932	461	938	1867	1124	
1562	796	274	925	1478	
1022	121	1646	1752	232	
462	1783	1535	1253	902	
242	670	284	1392	265	
619	1590	869	51	1738	
1995	444	586	770	1766	
277	1499	856	163	1843	
1287	596	1768	803	314	
353	811	1096	863	1870	
1371	75	1269	332	1792	
1878	137	404	1134	1855	
1231	464	1019	1067	616	
1451	1339	849	282	887	
760	1534	173	743	671	
1508	1357	55	1463	1473	
1111	249	1255	866	483	
219	1478	742	425	1070	
1948	611	1250	1842	116	
1549	433	1232	801	359	
492	1646	875	1864	1462	
83	368	415	1556	1337	
541	1864	354	1573	480	
652	945	623	89	1502	
1568	104	1352	1797	1445	
885	182	778	1434	1718	
1737	1529	1630	618	351	
476	1703	1895	1743	1621	
195	1165	1292	1986	1569	
1761	227	33	1711	319	
722	851	1779	1158	177	
1546	279	1828	107	969	
1339	413	667	1769	387	
1495	372	607	220	1596	
275	1614	1505	1460	294	
1787	892	350	1636	1708	
972	704	85	1387	1489	
878	1328	378	1557	764	
573	1427	99	1649	1982	
43	1048	1624	964	953	
556	1834	381	1129	631	
841	1456	186	1558	116	
1210	182	369	990	1361	
1906	1063	513	145	113	
683	305	1856	552	1219	
1205	291	504	709	1998	
1973	1613	1168	1884	164	
1235	1237	1582	533	296	
92	1374	846	1010	1413	
1032	563	984	457	1178	
1547	1858	1621	1822	17	
999	1951	665	1542	104	
1049	348	1135	1428	527	
495	441	1671	122	1759	
1055	645	917	1725	1555	
97	1453	1619	1446	800	
1339	1819	875	1794	306	
792	108	77	110	1447	
1850	914	225	591	787	
1585	191	686	0	294	
419	682	1094	956	1058	
229	1043	411	497	1850	
403	1771	1343	1309	260	
1584	58	219	105	1757	
817	1828	396	975	93	
1443	269	321	113	1906	
1816	1188	503	909	1636	
1745	1315	1377	15	1783	
1801	1354	1078	208	952	
627	1424	1573	731	546	
1399	328	567	519	532	
1271	540	1347	1993	1964	
728	1487	1122	324	1936	
688	74	1714	1211	710	
1102	134	1244	1719	1470	
832	912	494	292	605	
1614	2	378	1814	1006	
930	1225	941	1363	1712	
682	1317	1634	1548	1186	
311	587	692	1967	797	
939	1648	1722	1788	22	
296	1324	1767	668	118	
163	1999	930	1447	1184	
426	143	1402	1788	914	
1845	1006	753	57	735	
478	431	628	323	121	
9	142	1627	414	695	
1156	1868	1354	628	740	
1356	334	1115	672	289	
1372	1111	1229	509	42	
1536	462	1247	764	1905	
1588	1941	1441	178	1505	
590	662	305	571	1906	
1124	266	443	1458	1093	
1345	556	719	795	508	
1635	1696	529	1771	1199	
1094	259	174	468	29	
343	1247	217	737	1928	
70	351	404	1184	1882	
1898	1661	1632	1475	188	
1556	1460	1684	1351	1705	
1701	1920	1705	594	60	
757	359	986	1333	250	
1529	1666	1999	375	1169	
1094	964	344	505	774	
175	349	267	903	896	
666	1209	1213	708	1324	
1196	692	1411	1192	306	
1180	1931	541	1306	766	
1243	575	1400	547	1367	
1784	1411	1702	1496	808	
197	1796	98	102	1719	
1389	212	190	427	590	
1536	798	1520	1626	1569	
695	1961	1210	1282	1523	
999	1558	938	1294	1958	
1952	100	643	173	634	
1290	413	284	1906	1194	
1296	1094	635	1350	515	
1725	1366	1217	1522	230	
759	581	107	1327	539	
606	1630	639	134	438	
1042	1947	1800	1761	1699	
244	545	1555	864	1313	
1359	1331	560	975	1192	
179	1479	1313	1330	1439	
1895	791	1520	1837	81	
380	1516	1531	714	922	
1321	706	261	526	1040	
1039	381	95	1228	1466	
1897	721	1843	224	1673	
339	1241	1134	1892	1559	
826	1637	1358	1515	1461	
1789	1532	831	1245	269	
433	1563	1500	1387	1952	
592	751	994	1505	1388	
351	253	55	1703	1792	
86	629	1790	297	1569	
1086	204	389	444	278	
1461	1614	1871	705	1853	
1193	291	529	1999	1758	
912	534	1520	234	761	
1510	11	237	204	1555	
709	1116	940	1745	771	
194	737	382	1920	1484	
1668	1425	246	1070	901	
1028	34	957	906	162	
1258	1784	978	1965	1304	
1369	685	1909	1753	1359	
228	1708	680	1191	1179	
316	355	369	1317	1848	
1587	1446	948	1304	98	
1941	575	1824	1485	484	
793	1401	355	1386	1117	
305	1745	1515	21	1982	
966	297	461	103	371	
183	95	1180	838	1385	
1310	268	484	12	1461	
1422	1400	1253	1242	462	
1474	555	1781	262	771	
1195	428	1200	1898	1201	
814	704	854	58	1263	
740	1824	521	831	73	
203	1808	912	1649	1143	
534	1118	1733	408	292	
1998	1673	907	110	1966	
1753	1981	304	904	1788	
1969	395	104	76	1304	
510	345	510	1412	420	
1008	1373	1071	30	1666	
384	178	219	496	413	
1044	418	70	146	378	
276	123	197	698	748	
1701	1001	146	1932	202	
1137	1073	1083	1271	830	
1558	182	1474	1057	565	
617	181	1524	1287	1712	
835	1268	1058	464	1179	
1349	1459	470	1041	1042	
770	1632	738	1920	131	
177	585	1204	772	1555	
967	768	363	1200	812	
1220	1154	1895	664	274	
1782	1781	1210	1544	1483	
1394	589	737	1912	715	
875	554	1024	1852	1592	
269	274	1877	1453	421	
826	522	1931	1179	166	
1549	439	1072	1578	636	
1152	1757	1268	569	1250	
1053	434	984	927	1859	
639	277	1454	39	1809	
19	1614	639	1655	505	
1245	1179	1927	666	75	
152	56	1710	770	290	
1388	1117	413	119	1253	
1633	815	392	1716	17	
634	1307	432	581	490	
81	833	626	357	1291	
951	1501	714	1275	1142	
529	1464	1750	297	447	
762	1517	1545	278	770	
1729	1573	709	1932	537	
292	1521	1510	212	1272	
222	466	1506	671	329	
1933	1801	1738	60	1756	
13	1320	439	870	1050	
1525	1315	439	1930	1000	
1475	1668	1854	1699	1456	
250	747	511	450	1498	
555	799	418	1895	1827	
144	719	393	1760	1963	
39	1274	664	1556	785	
1589	1220	219	787	1112	
1577	1298	1919	719	1168	
1172	1423	1356	1444	1841	
478	1603	408	1840	1413	
1133	619	923	1057	1306	
1409	1679	990	436	153	
1947	399	1824	219	1635	
1266	1214	141	239	70	
954	96	1883	421	1719	
809	1862	925	1540	1554	
608	1677	983	1864	585	
1590	1404	0	126	796	
704	1920	1721	164	51	
1128	923	1925	268	35	
1366	514	182	941	793	
1055	691	1908	217	472	
1954	373	1639	1736	1942	
1623	1970	1868	1166	1260	
1955	306	1044	284	1393	
333	552	586	225	1044	
1131	1642	828	857	71	
1384	1541	1473	1671	65	
1238	1167	1381	895	500	
1666	1537	739	481	1292	
1713	830	1719	1083	224	
701	1452	210	569	603	
1577	362	311	1608	1369	
87	648	309	93	1542	
1736	384	1475	1902	1184	
1142	1240	680	1729	89	
1851	1161	1836	1361	1750	
796	602	1621	94	1038	
1386	404	1416	64	1796	
1970	80	1065	1053	931	
490	1035	422	1512	686	
1884	112	1826	1546	958	
1038	96	1132	1721	1384	
606	1887	341	1860	222	
218	1470	653	1804	786	
1314	1941	1683	358	335	
1584	1867	1147	159	612	
1834	87	1502	524	1957	
736	703	1379	962	995	
560	993	1785	1091	1017	
1246	740	1717	1630	287	
1377	751	987	906	441	
395	904	835	1840	62	
1379	1027	557	483	1439	
534	1101	359	732	1433	
960	89	339	1874	1285	
701	901	1961	1997	1146	
333	1207	600	1778	1920	
745	572	762	17	370	
471	632	667	554	1582	
1206	1848	743	914	1822	
809	444	437	881	1486	
1776	639	262	365	857	
770	370	1368	655	412	
1703	588	380	298	292	
1950	1163	136	336	394	
130	1025	1951	1216	1838	
233	1415	601	1855	1863	
581	609	1722	554	1526	
1412	1125	1058	649	398	
1444	1814	772	1196	491	
1300	1116	570	1016	422	
991	229	643	1521	1920	
845	813	430	1330	937	
359	1003	298	651	234	
299	808	1263	770	159	
951	1844	941	1925	915	
896	831	1529	1011	682	
269	1638	1285	844	1472	
359	1210	284	1132	232	
397	1909	1380	444	603	
669	1501	1542	1401	1425	
1828	1010	1427	62	1715	
1191	268	239	1360	931	
45	746	1887	488	13	
1802	1722	1067	1463	336	
1605	1088	1477	1776	725	
799	1333	1678	378	191	
1204	1771	950	18	1313	
819	1733	753	192	970	
1421	1067	1409	61	638	
1215	352	112	1065	364	
1991	899	633	914	1549	
447	42	967	319	727	
1639	1397	1131	961	453	
1904	1822	968	49	1370	
231	973	1383	1360	576	
952	1585	796	733	1562	
960	75	614	1598	903	
1673	907	53	1449	1066	
923	1420	1737	1048	1871	
218	321	1976	1674	500	
212	1196	309	427	1898	
1919	541	194	1881	638	
1437	1623	684	1551	1323	
944	1065	1726	1676	835	
1372	1009	1318	568	791	
658	1759	1979	1797	1485	
241	1624	245	43	1505	
1477	1417	476	545	900	
742	74	1056	539	944	
129	1855	762	1012	112	
1331	1149	411	803	1163	
860	1430	1840	1417	492	
849	272	1802	1244	1006	
1957	723	855	1873	1806	
820	1518	531	1696	353	
1476	1669	1989	613	1563	
1787	25	1721	82	1111	
750	808	1235	1249	1869	
693	1840	1095	1928	1229	
852	448	1856	1989	760	
1770	110	782	79	557	
1447	737	124	1087	262	
1802	1629	555	738	1422	
675	108	1279	1354	174	
566	1799	1101	1916	93	
726	424	1131	1258	404	
1329	400	1155	660	1354	
1644	1575	256	80	1739	
1853	1325	946	765	1200	
1750	1953	248	1330	1689	
60	1393	1146	263	127	
79	1579	258	861	409	
1949	1518	1903	1125	1253	
115	1428	297	910	663	
1953	715	1720	1289	356	
1942	353	75	499	1956	
696	373	416	671	1412	
360	1075	1494	1191	883	
1308	1163	1981	1422	1384	
1409	1083	1395	25	833	
626	1155	1997	314	216	
920	329	710	1875	1809	
119	731	1863	1058	610	
1985	670	863	1178	1581	
1423	1926	995	521	1157	
764	256	1744	586	1474	
177	281	15	41	371	
996	1728	647	5	1970	
1118	41	1490	447	1534	
538	1243	71	880	492	
1600	1563	603	807	1703	
1303	198	1403	2	1795	
1586	906	1216	1380	1368	
396	1116	270	741	1805	
103	1357	1073	1891	1868	
1066	430	1534	443	752	
1464	1602	1260	1517	1476	
1281	547	268	983	611	
1872	58	1534	1075	1557	
1171	1025	1449	1532	1668	
386	1460	244	144	1173	
927	349	1509	1166	789	
898	1153	440	1330	307	
1323	1730	1449	1561	1533	
1429	530	1451	1533	891	
183	1501	270	535	36	
1506	237	168	784	1103	
1143	1745	600	1092	283	
1004	433	471	629	1804	
1340	1377	460	1992	342	
1882	1313	108	1986	1830	
1639	1429	52	1267	936	
1102	1496	151	902	1047	
1543	569	425	446	1359	
325	809	910	723	1826	
1274	981	1523	1593	293	
1907	1390	1929	737	1739	
1431	174	1453	203	1502	
460	686	574	406	1523	
379	702	1299	1006	375	
1132	399	957	1522	1908	
1738	1613	1497	1995	688	
1320	1281	515	1818	939	
1237	375	74	766	1306	
165	638	512	72	90	
358	213	971	54	1668	
1061	1028	1010	413	1196	
763	1775	1631	1322	1909	
346	142	798	1	1027	
1109	932	880	1304	1535	
1368	491	1689	1040	646	
637	1591	1915	1074	359	
1999	619	519	669	1665	
721	1478	468	567	9	
1233	1468	1469	1318	1042	
517	1556	253	539	1231	
713	354	977	131	725	
1223	1991	114	1152	1954	
509	651	408	1152	1480	
1710	1008	590	1662	273	
171	470	1651	42	1392	
700	1433	260	430	746	
413	985	1287	1010	212	
1472	1994	1416	1926	1158	
850	1194	1832	438	1618	
899	815	1698	668	1009	
557	1965	1160	527	316	
1700	405	1871	1914	1823	
416	53	701	1560	1069	
1343	894	1435	263	1443	
1669	1982	1733	981	1792	
1772	612	1351	728	1618	
1425	1037	494	1044	1766	
855	1332	934	1470	1180	
1778	1030	1582	1342	1988	
285	1708	723	943	283	
317	267	921	314	904	
228	1632	1479	1123	1036	
725	546	1223	567	1414	
1556	432	1384	846	1656	
455	990	873	612	966	
437	1058	167	872	980	
326	734	627	137	457	
761	244	830	42	1793	
1495	1328	1812	1529	1873	
219	917	258	1143	183	
558	465	613	1118	682	
1646	994	841	458	896	
992	298	1396	1925	1882	
573	15	1324	1096	157	
1682	938	1803	1896	914	
392	807	1996	830	1941	
1602	1295	982	694	692	
360	938	599	502	1446	
837	1016	49	406	1613	
131	1238	1338	1087	106	
1969	1737	1745	360	1780	
139	1466	486	226	183	
1810	1043	1810	1697	320	
806	895	568	1280	1468	
1844	46	923	373	1971	
188	80	449	1035	572	
847	357	367	515	875	
1996	258	1179	365	1836	
274	1652	1384	1557	951	
1840	404	1842	268	713	
1354	1293	370	1203	419	
1769	857	143	26	1763	
1932	449	1024	1778	1709	
1751	248	789	1240	1725	
1210	1362	587	730	1049	
1042	1608	1290	843	1738	
452	299	1985	1557	872	
697	290	1128	648	1713	
1662	980	813	1851	517	
912	1372	1085	1015	1473	
1323	1572	1598	643	1388	
1254	821	1163	1822	416	
1621	1973	1321	907	1852	
1457	1839	650	1404	1431	
1315	79	1097	1509	632	
1254	1768	1133	1552	820	
1968	1637	1094	1973	793	
440	1138	1052	787	1008	
1889	1789	1698	1448	267	
1441	1977	909	143	1511	
300	242	771	23	1039	
5	742	1212	830	433	
672	172	233	1024	1878	
696	1787	185	1984	459	
200	228	160	263	1153	
1610	558	1913	1944	1852	
1951	1719	1146	524	1408	
397	1775	1357	234	1755	
282	1782	753	1691	1688	
95	947	796	1295	793	
495	87	1644	76	1076	
859	1198	1884	805	54	
1239	203	1820	176	88	
546	829	201	1674	1937	
1742	999	733	1738	1110	
1439	1105	850	1632	1214	
1273	869	255	1198	390	
1620	512	448	1887	310	
1121	1889	388	513	166	
375	752	1004	627	1762	
708	1032	1279	1449	247	
45	1461	44	1918	1748	
1798	90	1527	908	1047	
1542	1159	583	1442	63	
1654	1411	945	673	1071	
303	1840	1383	1174	1593	
1762	1261	76	1619	1712	
869	343	708	1175	1812	
8	190	753	747	1735	
1879	1976	1523	119	1994	
1647	1059	1379	1252	1578	
107	1061	477	143	1617	
580	638	813	1301	591	
1426	1834	1166	158	1347	
607	688	1034	931	1272	
770	1417	1210	1285	1679	
1865	492	978	1878	619	
1065	1672	667	362	1786	
919	1993	1955	975	1741	
1127	1784	32	1537	913	
528	662	31	1979	1498	
1861	1788	1106	454	560	
1952	1804	313	446	1453	
1973	1090	1729	322	1232	
1773	103	787	1502	350	
323	841	635	1548	1370	
248	322	1880	116	471	
135	621	285	1968	1944	
874	550	1862	1478	761	
864	1128	803	1240	1553	
881	1067	1679	1356	1111	
1809	1919	1703	954	1804	
843	1575	724	1684	1906	
1037	104	845	1286	850	
1497	136	1640	976	90	
1526	539	1017	1676	1226	
1600	708	1665	992	1996	
1900	1593	1221	1675	1078	
1688	763	100	1812	857	
712	1736	1855	1626	120	
866	398	995	649	1726	
841	1354	872	1511	1518	
593	227	554	1332	1221	
1718	1603	1460	1739	831	
1905	225	1374	1304	96	
1681	178	1266	268	1731	
1073	61	948	613	1457	
1704	1649	1434	1938	623	
1063	1014	1575	1685	60	
1362	1482	1569	1585	1815	
797	1079	1926	148	793	
1362	827	649	888	621	
1814	60	1692	391	646	
1213	1632	1269	1295	526	
756	1404	565	1431	53	
1653	1524	393	1723	299	
1258	34	17	1200	478	
354	501	1618	1268	1577	
10	305	872	1792	1416	
732	846	971	936	999	
1436	86	1538	1163	353	
1978	1008	406	398	663	
53	1350	865	833	1	
1539	1004	1724	1177	735	
1324	53	65	1904	1328	
532	72	645	1968	1554	
1304	1182	236	1022	1580	
611	856	310	91	522	
1727	1708	1768	1215	1239	
495	177	1304	1989	1297	
310	898	1410	1384	429	
1836	1722	999	385	1557	
1565	1236	1697	268	506	
325	1387	1729	1142	1833	
1895	418	479	1745	1659	
113	895	517	1978	1314	
1300	1546	132	1611	719	
187	693	1117	1907	1970	
1811	938	1033	1842	1322	
1119	1507	404	1647	764	
582	1219	695	541	1290	
790	707	849	1126	1938	
724	1542	1134	1831	1786	
1373	1255	1046	370	709	
1807	113	1797	897	295	
1139	780	1096	622	523	
859	122	1805	490	1161	
833	1519	599	700	1034	
1788	608	1374	1259	19	
176	1916	405	1797	588	
1019	162	677	479	292	
189	920	1336	1679	1926	
1744	841	604	56	883	
1968	434	339	1359	219	
765	1445	728	1068	1689	
1815	1078	72	964	1527	
298	1609	1298	244	1338	
1729	559	771	780	1993	
1258	230	673	335	418	
1741	1743	1573	1517	922	
1369	499	1211	1730	67	
1357	637	1507	576	1843	
560	1394	322	747	1408	
1868	782	171	1027	651	
438	905	666	843	648	
176	1896	1663	1910	1686	
1848	759	1270	102	773	
152	256	1173	109	82	
1669	954	1432	919	120	
1920	1028	1486	128	1592	
1700	836	15	533	939	
758	1298	1337	939	250	
1467	735	188	1217	773	
1597	692	1149	1793	325	
1726	594	1688	1761	829	
201	453	1636	936	1517	
1577	1629	549	1759	566	
1476	864	1207	1955	1402	
1411	667	148	463	1536	
866	932	1776	1808	146	
739	408	40	1727	994	
1612	367	1341	1932	32	
513	1134	873	1229	191	
1551	208	283	1358	1986	
1922	598	911	1870	1998	
1263	1665	1247	1616	478	
964	837	973	691	918	
1194	1930	1798	1746	579	
774	284	1130	181	839	
1437	1078	1105	893	1546	
1880	938	1108	1234	1588	
127	1776	1723	659	1971	
76	1212	1337	1502	193	
365	1120	1443	326	1144	
133	1866	1383	1732	672	
637	1283	1429	1453	989	
1208	1093	327	1735	1136	
1134	893	1365	1164	634	
661	1948	138	1609	1827	
753	1771	896	424	1486	
743	793	500	683	762	
1295	822	727	1159	1804	
1269	1674	662	671	983	
103	1239	1633	1795	185	
826	1873	1076	427	391	
506	625	409	1981	1717	
528	306	1608	946	1277	
802	1348	1218	25	131	
1645	1895	410	1177	799	
712	839	24	973	1524	
1606	930	836	1964	735	
419	518	1867	1004	1487	
789	143	532	992	867	
1315	246	666	53	1256	
1993	1608	1154	1870	103	
1682	138	217	116	1286	
1613	1394	237	13	1491	
670	687	81	1144	1491	
1715	38	1147	1612	594	
1759	716	359	967	1832	
772	1486	1558	1571	837	
1552	36	788	840	1282	
870	1362	1228	248	329	
1414	182	1756	16	16	
1796	211	843	159	484	
1997	1900	1628	592	71	
865	499	630	407	443	
243	1803	1610	739	1648	
940	1531	340	496	1830	
1482	917	1740	567	53	
649	978	44	1299	64	
1654	1520	1289	1762	714	
651	1126	1176	856	1234	
997	608	1721	1611	279	
1406	509	751	931	51	
1783	1758	587	1066	180	
1075	82	171	496	1221	
10	1037	438	182	1677	
901	1715	9	614	1672	
1927	1213	1182	587	813	
1678	1936	13	484	345	
1811	1162	1060	1192	1820	
164	1829	1509	303	858	
1465	1878	1729	1631	656	
1119	1528	253	1525	901	
1984	1040	283	103	1930	
393	1254	152	1309	258	
701	1649	1218	1558	583	
1478	685	59	1336	130	
1395	9	1947	849	771	
385	703	683	940	1825	
124	1340	539	1297	665	
451	706	265	1305	1124	
581	394	459	1348	417	
1675	1979	874	1685	646	
733	766	911	749	1335	
1539	38	1217	1677	361	
1290	1854	21	1733	1241	
1174	1909	1954	1130	33	
1513	1023	937	1804	1795	
602	1756	808	1733	1109	
497	1689	1491	312	1038	
1473	764	395	1471	904	
1971	258	1365	108	1260	
1165	1238	416	1226	272	
1185	1550	699	953	1417	
1930	273	286	1582	1766	
625	1210	1256	1934	1063	
1233	866	339	719	470	
1205	569	1320	538	1227	
746	1564	404	144	854	
817	1620	1208	1295	23	
709	784	1633	1052	1117	
1648	408	650	134	72	
1254	1105	908	1552	1196	
1848	731	358	1010	906	
1016	1949	1929	982	765	
1576	1642	221	75	1663	
1493	1772	1068	66	672	
1129	1731	713	1828	989	
1148	30	1372	1728	358	
271	647	190	1900	622	
168	669	1829	62	1261	
1134	1493	1505	181	687	
708	493	236	1995	730	
1637	1372	1851	1147	1178	
1607	1417	109	1157	662	
1317	1031	569	438	1498	
202	82	986	987	344	
1679	969	1751	1355	77	
1058	115	1196	483	879	
372	322	439	693	1691	
1161	1183	1388	1691	317	
659	25	896	367	990	
805	803	72	1698	1705	
1798	722	1387	1689	226	
196	1301	903	1684	1683	
212	1963	1726	53	1673	
490	1373	543	43	513	
1555	116	1708	404	872	
765	944	1665	502	908	
1718	1128	1386	963	1976	
259	1654	332	640	213	
1439	876	1713	1048	262	
654	254	892	112	1963	
651	1155	780	1393	177	
1188	869	781	885	1542	
1111	579	1057	1256	1168	
274	899	953	1960	1530	
1091	843	455	284	1106	
1801	1556	162	211	170	
989	1417	231	461	331	
1808	1522	93	1565	1540	
1597	1728	97	736	840	
1025	1080	412	267	919	
1400	1727	1162	906	1810	
874	1750	691	271	93	
543	633	32	1826	1622	
1364	120	487	563	1222	
378	1534	1765	210	1093	
596	426	711	1585	485	
1110	1563	1141	1695	564	
1021	1229	824	214	1561	
1684	1578	180	1921	1008	
1070	337	1067	646	864	
1631	1360	752	1399	1925	
208	1127	958	388	1037	
864	1052	1617	1882	1388	
1201	1874	806	1791	1619	
1970	1636	1130	346	1243	
1577	1838	33	204	1132	
218	159	1530	555	341	
218	509	408	1418	1276	
74	1875	1121	1337	955	
267	277	1318	220	351	
1874	1290	973	1660	598	
24	587	1562	962	758	
1166	1824	83	245	858	
1782	839	1060	244	376	
7	1347	39	143	1399	
1710	89	940	1643	1657	
1937	1372	1239	263	1944	
492	836	1965	614	512	
351	1573	328	1714	206	
1998	821	209	278	516	
1814	844	1189	902	184	
7	1243	341	78	1866	
443	675	1645	1266	749	
883	174	749	675	1765	
1144	786	361	1556	257	
1168	1959	441	383	370	
907	687	524	1006	669	
1619	1660	1927	173	1562	
1367	1220	1965	268	1114	
561	1949	1517	1360	1690	
1400	1680	1907	109	158	
1789	462	1655	69	1660	
713	1719	830	1365	730	
1147	1283	1287	560	1668	
1788	1707	560	991	1676	
232	202	1716	1018	1058	
146	537	526	813	1817	
133	1064	844	1359	1890	
293	1712	1399	488	1162	
1593	804	1274	766	1397	
120	1942	1653	1858	1301	
3	1920	1790	73	756	
1017	289	332	1935	1910	
1656	1858	665	447	1287	
139	330	514	411	753	
1783	292	220	1085	513	
107	1830	1111	1577	83	
1559	429	1887	583	1462	
609	801	1426	880	1600	
591	880	1150	63	1685	
892	631	59	130	1930	
413	386	1818	1580	993	
1646	1141	1614	762	538	
1912	291	767	1420	712	
931	993	1112	1274	1681	
1360	833	1319	1783	643	
24	1967	1147	391	262	
1884	1910	118	74	1325	
249	1505	162	561	782	
76	1337	1327	1829	1314	
56	1261	1744	1671	1342	
1608	417	1488	881	87	
696	295	1953	793	1028	
597	293	1177	1481	313	
767	757	264	952	1790	
1586	124	1529	1863	1220	
352	31	1399	460	1056	
1812	576	358	426	1698	
441	1809	467	1525	1757	
971	918	1354	100	916	
673	1751	55	1902	848	
641	1114	184	1155	1836	
1913	140	317	1892	1873	
1954	428	763	242	1053	
294	71	1641	1663	39	
1198	1032	1987	1905	705	
1754	1183	498	1903	1550	
579	1102	1969	641	118	
996	390	1654	970	291	
1870	715	1038	1347	1664	
1407	949	1043	1366	864	
1349	769	317	1252	1651	
135	1763	368	259	970	
1474	857	1765	1778	1544	
476	197	1775	575	1196	
720	1284	1131	709	1758	
1939	1945	1008	1469	1077	
352	1358	144	333	1783	
294	1675	162	1172	554	
891	1379	480	1636	896	
1244	913	1843	560	1695	
1242	236	391	1481	651	
59	1438	1737	1696	733	
378	1517	328	1317	372	
694	1668	353	1776	1994	
1715	951	880	1825	1124	
859	1491	1187	1817	1749	
1268	9	508	721	1006	
1077	1886	520	1256	1296	
1709	725	1644	483	888	
1871	153	221	1263	1631	
882	821	37	1788	1645	
1269	1635	501	1779	1799	
584	731	1045	481	1565	
1453	1986	410	1879	1944	
17	45	1186	1245	198	
1167	1233	1044	1538	509	
85	965	1668	564	1001	
1361	1532	315	1425	307	
912	1905	13	16	1526	
974	72	932	1923	1488	
435	1813	1492	568	272	
541	1345	1284	142	890	
335	731	1257	194	183	
222	80	1893	830	542	
1489	768	1149	989	908	
905	1524	1361	1562	299	
1108	1637	1653	261	1807	
56	582	32	984	770	
1969	74	873	935	1060	
815	1975	1733	734	1480	
1546	1284	136	725	651	
1359	1915	358	1595	653	
1142	254	134	183	1698	
1160	1867	814	1886	935	
1416	1939	74	1503	608	
1128	1018	1160	1267	38	
1554	424	1934	1290	897	
1617	929	1078	216	782	
1774	1307	1561	1125	1777	
1926	794	1655	659	465	
1133	745	37	1409	11	
531	152	1919	1595	588	
1480	1292	1241	1799	687	
1786	1597	1554	1192	551	
927	1330	1946	919	1295	
223	1940	1267	540	1742	
924	1954	870	447	90	
896	1034	875	1360	111	
910	56	985	416	1067	
1273	1180	752	1812	265	
1536	685	1422	1049	1946	
52	1183	1505	1468	1086	
1313	201	942	93	814	
425	1328	637	1431	1338	
949	1853	279	1808	947	
1905	519	1136	1926	1640	
625	1593	460	1201	191	
1700	1239	463	1026	522	
1060	1566	77	1927	1996	
73	1301	126	1343	1552	
1435	1429	42	781	764	
483	1842	1905	1094	1502	
1420	1105	505	800	1817	
1431	1554	1351	637	336	
1700	547	941	280	1519	
16	211	699	818	1795	
6	333	358	1519	1296	
1570	1694	234	738	317	
595	1043	1172	960	348	
603	722	1810	980	1758	
568	1942	228	848	1239	
688	975	778	966	1231	
886	123	1198	1183	820	
1762	987	677	1752	424	
1034	1512	1211	1672	803	
668	1941	289	820	1227	
701	600	346	1734	387	
1508	1957	773	375	459	
1079	1136	832	1979	506	
58	348	1920	1478	1282	
1672	358	1622	68	1546	
1521	1952	766	1804	835	
1231	1457	1016	1005	1718	
1039	1272	208	108	932	
585	1523	1411	567	441	
251	711	1148	1162	913	
86	724	1051	88	1007	
786	1243	461	1625	802	
919	696	1607	301	614	
675	1614	918	504	1343	
1048	1081	1798	3	989	
1427	205	955	9	654	
428	830	1827	1740	548	
965	1821	1905	1155	405	
1539	279	1868	510	1087	
1099	551	692	1463	1331	
339	530	1084	287	1413	
1271	1923	1421	295	1230	
807	1779	1216	67	1760	
1502	1016	1018	1512	1742	
1798	245	1085	70	428	
1170	1851	106	750	992	
1421	1449	1052	161	401	
1107	907	1671	1977	1653	
380	1148	550	1753	1462	
1107	1466	1253	1439	719	
423	1457	1887	828	252	
839	1102	1311	1125	1479	
800	52	867	457	1784	
1275	98	704	1319	214	
145	1171	296	654	1942	
1509	623	1955	1684	1970	
1368	1015	67	13	1299	
439	1051	73	1015	1651	
1762	1398	740	756	1337	
1051	1619	833	556	967	
342	464	1504	50	990	
812	458	1354	695	1247	
231	520	1500	619	415	
1559	1213	1034	720	901	
222	23	1513	1134	364	
1355	565	1086	380	915	
211	1872	704	503	1493	
1486	1171	1162	1895	1817	
1490	1458	435	692	634	
1466	1928	1814	1450	1276	
1912	1670	1925	398	988	
244	1541	1882	1977	407	
812	1504	170	206	533	
921	198	1192	1375	1671	
448	1090	475	421	1275	
1982	432	1561	337	75	
1074	1541	1282	181	1337	
1081	608	572	1158	885	
949	1005	1574	1353	1558	
398	52	686	1964	1180	
1025	260	646	292	374	
1039	392	957	223	1972	
1888	970	1377	1147	268	
1930	1405	568	1092	1221	
769	1191	1027	1381	651	
113	819	723	1829	787	
554	1670	553	520	1177	
1348	185	333	1889	1618	
1250	942	99	42	973	
944	1015	1728	1179	2	
757	1063	970	985	680	
159	1615	1642	1216	1718	
841	1964	845	1297	413	
1636	1105	798	1734	1515	
596	404	1911	692	10	
1996	1077	1216	742	1236	
87	1656	1607	180	879	
191	1843	1890	741	889	
1802	1827	1064	401	825	
509	1835	1572	148	1121	
9	1600	1406	996	258	
2	1778	648	1263	441	
302	645	555	937	101	
